signal_count,trade_count,win_count,win_rate,avg_return,sum_return,stock_code,name,strategy,hold_period
16,16,7,43.75,3.3,52.76,688350,富淼科技,aggressive,5
16,16,8,50.0,2.31,36.96,688350,富淼科技,aggressive,10
16,16,9,56.25,2.32,37.1,688350,富淼科技,aggressive,20
26,26,14,53.85,-0.96,-25.0,601975,招商南油,aggressive,5
26,26,11,42.31,-0.91,-23.69,601975,招商南油,aggressive,10
26,26,12,46.15,1.65,42.86,601975,招商南油,aggressive,20
35,35,18,51.43,-0.67,-23.61,603766,隆鑫通用,aggressive,5
35,35,21,60.0,3.23,113.16,603766,隆鑫通用,aggressive,10
35,35,20,57.14,3.62,126.66,603766,隆鑫通用,aggressive,20
30,30,17,56.67,0.2,5.95,603991,至正股份,aggressive,5
30,30,14,46.67,0.14,4.17,603991,至正股份,aggressive,10
30,30,15,50.0,-0.46,-13.71,603991,至正股份,aggressive,20
62,62,22,35.48,-0.52,-32.31,600536,中国软件,aggressive,5
62,62,29,46.77,-0.23,-14.08,600536,中国软件,aggressive,10
62,62,27,43.55,2.67,165.43,600536,中国软件,aggressive,20
10,10,5,50.0,1.67,16.68,688372,伟测科技,aggressive,5
10,10,7,70.0,2.45,24.5,688372,伟测科技,aggressive,10
10,10,7,70.0,4.77,47.66,688372,伟测科技,aggressive,20
10,10,8,80.0,3.28,32.82,605033,美邦股份,aggressive,5
10,10,7,70.0,2.27,22.68,605033,美邦股份,aggressive,10
10,10,6,60.0,2.77,27.73,605033,美邦股份,aggressive,20
18,18,10,55.56,1.53,27.52,603662,柯力传感,aggressive,5
18,18,11,61.11,4.99,89.85,603662,柯力传感,aggressive,10
18,18,14,77.78,11.35,204.33,603662,柯力传感,aggressive,20
9,9,5,55.56,0.35,3.14,688119,中钢洛耐,aggressive,5
9,9,5,55.56,-1.28,-11.56,688119,中钢洛耐,aggressive,10
9,9,3,33.33,-2.41,-21.66,688119,中钢洛耐,aggressive,20
67,67,44,65.67,1.92,128.63,601111,中国国航,aggressive,5
67,67,34,50.75,2.79,186.7,601111,中国国航,aggressive,10
67,67,32,47.76,2.39,160.36,601111,中国国航,aggressive,20
12,12,7,58.33,0.31,3.73,688112,鼎阳科技,aggressive,5
12,12,6,50.0,-0.96,-11.56,688112,鼎阳科技,aggressive,10
12,12,7,58.33,5.25,62.95,688112,鼎阳科技,aggressive,20
9,9,3,33.33,-2.61,-23.49,688496,清越科技,aggressive,5
9,9,4,44.44,-3.34,-30.07,688496,清越科技,aggressive,10
9,8,3,37.5,-4.16,-33.28,688496,清越科技,aggressive,20
31,30,22,73.33,2.12,63.57,603018,华设集团,aggressive,5
31,30,14,46.67,1.62,48.46,603018,华设集团,aggressive,10
31,30,20,66.67,1.95,58.65,603018,华设集团,aggressive,20
11,11,4,36.36,-0.76,-8.36,603261,*ST立航,aggressive,5
11,11,5,45.45,-2.98,-32.81,603261,*ST立航,aggressive,10
11,11,4,36.36,-1.94,-21.33,603261,*ST立航,aggressive,20
10,10,5,50.0,1.29,12.88,688109,品茗科技,aggressive,5
10,9,4,44.44,0.07,0.59,688109,品茗科技,aggressive,10
10,9,4,44.44,-1.33,-12.0,688109,品茗科技,aggressive,20
21,21,7,33.33,0.99,20.77,688238,和元生物,aggressive,5
21,21,7,33.33,-1.61,-33.76,688238,和元生物,aggressive,10
21,20,8,40.0,-4.0,-80.04,688238,和元生物,aggressive,20
90,90,43,47.78,-1.32,-119.13,600665,天地源,aggressive,5
90,90,40,44.44,-1.01,-90.76,600665,天地源,aggressive,10
90,90,42,46.67,-0.65,-58.17,600665,天地源,aggressive,20
10,10,5,50.0,0.37,3.68,688013,天臣医疗,aggressive,5
10,10,7,70.0,-1.07,-10.71,688013,天臣医疗,aggressive,10
10,9,6,66.67,6.53,58.81,688013,天臣医疗,aggressive,20
16,16,5,31.25,-2.05,-32.73,601128,常熟银行,aggressive,5
16,16,5,31.25,-3.24,-51.87,601128,常熟银行,aggressive,10
16,16,7,43.75,-1.5,-24.07,601128,常熟银行,aggressive,20
32,32,16,50.0,0.53,16.95,688128,中国电研,aggressive,5
32,32,14,43.75,-0.31,-9.79,688128,中国电研,aggressive,10
32,32,18,56.25,2.9,92.81,688128,中国电研,aggressive,20
20,20,11,55.0,2.36,47.27,688186,广大特材,aggressive,5
20,20,7,35.0,-0.6,-12.08,688186,广大特材,aggressive,10
20,20,12,60.0,3.23,64.66,688186,广大特材,aggressive,20
67,66,44,66.67,2.69,177.64,600136,ST明诚,aggressive,5
67,66,36,54.55,1.7,112.03,600136,ST明诚,aggressive,10
67,66,30,45.45,1.19,78.53,600136,ST明诚,aggressive,20
17,17,9,52.94,0.24,4.12,688793,倍轻松,aggressive,5
17,17,9,52.94,-1.04,-17.6,688793,倍轻松,aggressive,10
17,17,7,41.18,-1.96,-33.34,688793,倍轻松,aggressive,20
26,26,11,42.31,-0.21,-5.36,603105,芯能科技,aggressive,5
26,26,11,42.31,0.1,2.72,603105,芯能科技,aggressive,10
26,25,12,48.0,-2.27,-56.75,603105,芯能科技,aggressive,20
18,18,11,61.11,0.3,5.45,603115,海星股份,aggressive,5
18,18,7,38.89,-0.33,-6.02,603115,海星股份,aggressive,10
18,18,11,61.11,4.88,87.87,603115,海星股份,aggressive,20
64,64,37,57.81,1.15,73.55,600735,ST新华锦,aggressive,5
64,64,33,51.56,-0.21,-13.52,600735,ST新华锦,aggressive,10
64,64,32,50.0,-0.61,-38.9,600735,ST新华锦,aggressive,20
47,47,17,36.17,-1.32,-62.16,601800,中国交建,aggressive,5
47,47,20,42.55,0.25,11.71,601800,中国交建,aggressive,10
47,46,20,43.48,1.78,82.0,601800,中国交建,aggressive,20
63,63,22,34.92,0.48,30.47,600581,八一钢铁,aggressive,5
63,63,27,42.86,2.02,127.22,600581,八一钢铁,aggressive,10
63,63,30,47.62,3.28,206.38,600581,八一钢铁,aggressive,20
15,15,7,46.67,0.03,0.52,605169,洪通燃气,aggressive,5
15,15,10,66.67,0.95,14.31,605169,洪通燃气,aggressive,10
15,14,9,64.29,2.67,37.38,605169,洪通燃气,aggressive,20
12,12,4,33.33,-1.36,-16.31,688309,恒誉环保,aggressive,5
12,12,5,41.67,-3.74,-44.83,688309,恒誉环保,aggressive,10
12,12,3,25.0,-4.07,-48.86,688309,恒誉环保,aggressive,20
12,12,5,41.67,-0.62,-7.48,601827,三峰环境,aggressive,5
12,12,6,50.0,-2.03,-24.31,601827,三峰环境,aggressive,10
12,12,4,33.33,-2.2,-26.38,601827,三峰环境,aggressive,20
25,25,12,48.0,-1.95,-48.8,603321,梅轮电梯,aggressive,5
25,25,12,48.0,-2.21,-55.27,603321,梅轮电梯,aggressive,10
25,25,11,44.0,-2.91,-72.7,603321,梅轮电梯,aggressive,20
35,35,17,48.57,5.81,203.18,601058,赛轮轮胎,aggressive,5
35,35,20,57.14,8.21,287.3,601058,赛轮轮胎,aggressive,10
35,35,20,57.14,5.36,187.54,601058,赛轮轮胎,aggressive,20
46,46,23,50.0,-3.5,-160.91,600132,重庆啤酒,aggressive,5
46,46,17,36.96,-4.75,-218.53,600132,重庆啤酒,aggressive,10
46,46,22,47.83,12.37,569.01,600132,重庆啤酒,aggressive,20
14,14,7,50.0,-0.66,-9.2,605598,上海港湾,aggressive,5
14,14,5,35.71,-3.85,-53.92,605598,上海港湾,aggressive,10
14,14,5,35.71,0.37,5.18,605598,上海港湾,aggressive,20
6,5,2,40.0,-0.86,-4.32,605259,绿田机械,aggressive,5
6,5,3,60.0,-1.0,-4.99,605259,绿田机械,aggressive,10
6,5,2,40.0,-4.47,-22.36,605259,绿田机械,aggressive,20
19,19,11,57.89,0.15,2.78,603356,华菱精工,aggressive,5
19,19,11,57.89,0.29,5.42,603356,华菱精工,aggressive,10
19,19,10,52.63,2.08,39.53,603356,华菱精工,aggressive,20
72,72,27,37.5,-1.08,-77.49,600130,*ST波导,aggressive,5
72,72,35,48.61,-1.19,-85.37,600130,*ST波导,aggressive,10
72,72,33,45.83,-0.66,-47.32,600130,*ST波导,aggressive,20
64,64,32,50.0,0.84,53.47,600858,银座股份,aggressive,5
64,64,30,46.88,1.07,68.36,600858,银座股份,aggressive,10
64,64,34,53.12,2.71,173.16,600858,银座股份,aggressive,20
10,10,5,50.0,-4.2,-42.0,688486,龙迅股份,aggressive,5
10,10,4,40.0,-0.72,-7.21,688486,龙迅股份,aggressive,10
10,10,4,40.0,-3.09,-30.9,688486,龙迅股份,aggressive,20
41,41,22,53.66,1.27,52.04,601669,中国电建,aggressive,5
41,41,25,60.98,1.66,68.08,601669,中国电建,aggressive,10
41,41,23,56.1,2.05,83.94,601669,中国电建,aggressive,20
16,15,6,40.0,-0.16,-2.46,603863,松炀资源,aggressive,5
16,15,7,46.67,-2.42,-36.23,603863,松炀资源,aggressive,10
16,15,8,53.33,0.3,4.45,603863,松炀资源,aggressive,20
16,16,8,50.0,0.16,2.64,605178,时空科技,aggressive,5
16,16,8,50.0,0.81,13.03,605178,时空科技,aggressive,10
16,16,7,43.75,-0.54,-8.69,605178,时空科技,aggressive,20
27,27,15,55.56,1.84,49.69,603136,天目湖,aggressive,5
27,27,17,62.96,0.08,2.18,603136,天目湖,aggressive,10
27,27,13,48.15,-1.37,-36.95,603136,天目湖,aggressive,20
65,65,29,44.62,-0.21,-13.68,600287,苏豪时尚,aggressive,5
65,65,31,47.69,-1.53,-99.26,600287,苏豪时尚,aggressive,10
65,65,35,53.85,-0.74,-47.96,600287,苏豪时尚,aggressive,20
5,5,2,40.0,-2.68,-13.38,688479,友车科技,aggressive,5
5,5,0,0.0,-4.05,-20.25,688479,友车科技,aggressive,10
5,5,1,20.0,-3.26,-16.32,688479,友车科技,aggressive,20
12,12,4,33.33,-2.36,-28.31,688055,龙腾光电,aggressive,5
12,12,6,50.0,-1.74,-20.87,688055,龙腾光电,aggressive,10
12,12,5,41.67,-4.92,-59.09,688055,龙腾光电,aggressive,20
20,20,11,55.0,0.44,8.72,603332,苏州龙杰,aggressive,5
20,20,11,55.0,-0.2,-3.95,603332,苏州龙杰,aggressive,10
20,20,12,60.0,-0.0,-0.09,603332,苏州龙杰,aggressive,20
15,15,5,33.33,-2.37,-35.5,688690,纳微科技,aggressive,5
15,15,4,26.67,-4.94,-74.09,688690,纳微科技,aggressive,10
15,14,3,21.43,-7.95,-111.31,688690,纳微科技,aggressive,20
44,44,22,50.0,1.26,55.38,600104,上汽集团,aggressive,5
44,44,24,54.55,1.52,66.79,600104,上汽集团,aggressive,10
44,44,20,45.45,10.68,470.06,600104,上汽集团,aggressive,20
9,9,5,55.56,4.94,44.5,688220,翱捷科技-U,aggressive,5
9,9,5,55.56,2.35,21.11,688220,翱捷科技-U,aggressive,10
9,9,4,44.44,-0.23,-2.1,688220,翱捷科技-U,aggressive,20
54,53,29,54.72,0.81,42.74,600228,*ST返利,aggressive,5
54,53,22,41.51,0.75,39.78,600228,*ST返利,aggressive,10
54,53,16,30.19,0.36,19.33,600228,*ST返利,aggressive,20
79,79,33,41.77,0.03,2.36,600189,泉阳泉,aggressive,5
79,79,31,39.24,-0.5,-39.63,600189,泉阳泉,aggressive,10
79,79,33,41.77,-1.1,-86.52,600189,泉阳泉,aggressive,20
101,100,52,52.0,1.04,103.55,600624,ST复华,aggressive,5
101,100,51,51.0,1.32,131.71,600624,ST复华,aggressive,10
101,100,53,53.0,2.86,286.36,600624,ST复华,aggressive,20
32,31,14,45.16,-1.3,-40.26,603718,海利生物,aggressive,5
32,31,11,35.48,-2.1,-65.16,603718,海利生物,aggressive,10
32,30,13,43.33,-1.26,-37.94,603718,海利生物,aggressive,20
33,33,16,48.48,1.25,41.35,603758,秦安股份,aggressive,5
33,33,17,51.52,-0.37,-12.29,603758,秦安股份,aggressive,10
33,33,18,54.55,3.49,115.07,603758,秦安股份,aggressive,20
24,24,11,45.83,-0.01,-0.24,603309,维力医疗,aggressive,5
24,23,11,47.83,0.09,2.02,603309,维力医疗,aggressive,10
24,23,12,52.17,-0.02,-0.5,603309,维力医疗,aggressive,20
39,39,19,48.72,0.42,16.42,601899,紫金矿业,aggressive,5
39,39,13,33.33,0.24,9.32,601899,紫金矿业,aggressive,10
39,39,15,38.46,1.26,49.1,601899,紫金矿业,aggressive,20
72,72,33,45.83,0.49,35.33,600569,安阳钢铁,aggressive,5
72,72,38,52.78,0.87,62.86,600569,安阳钢铁,aggressive,10
72,72,34,47.22,1.26,90.96,600569,安阳钢铁,aggressive,20
85,85,33,38.82,1.45,122.87,600639,浦东金桥,aggressive,5
85,85,40,47.06,6.65,564.99,600639,浦东金桥,aggressive,10
85,85,46,54.12,10.46,888.98,600639,浦东金桥,aggressive,20
59,59,27,45.76,-0.52,-30.63,600179,安通控股,aggressive,5
59,59,29,49.15,-0.47,-27.83,600179,安通控股,aggressive,10
59,59,28,47.46,0.28,16.25,600179,安通控股,aggressive,20
21,21,11,52.38,-0.39,-8.15,603903,中持股份,aggressive,5
21,21,11,52.38,-0.55,-11.52,603903,中持股份,aggressive,10
21,21,11,52.38,1.45,30.51,603903,中持股份,aggressive,20
42,42,26,61.9,0.31,13.17,601777,千里科技,aggressive,5
42,42,24,57.14,2.6,109.19,601777,千里科技,aggressive,10
42,42,21,50.0,2.96,124.13,601777,千里科技,aggressive,20
27,27,10,37.04,0.92,24.73,603809,豪能股份,aggressive,5
27,27,14,51.85,1.13,30.59,603809,豪能股份,aggressive,10
27,27,15,55.56,5.27,142.39,603809,豪能股份,aggressive,20
65,65,35,53.85,0.8,52.22,600889,南京化纤,aggressive,5
65,65,30,46.15,0.34,22.18,600889,南京化纤,aggressive,10
65,65,29,44.62,-0.93,-60.62,600889,南京化纤,aggressive,20
23,23,11,47.83,2.77,63.67,603739,蔚蓝生物,aggressive,5
23,23,11,47.83,0.11,2.49,603739,蔚蓝生物,aggressive,10
23,22,11,50.0,-2.31,-50.91,603739,蔚蓝生物,aggressive,20
41,40,25,62.5,-0.17,-6.95,600741,华域汽车,aggressive,5
41,40,27,67.5,12.48,499.04,600741,华域汽车,aggressive,10
41,40,30,75.0,21.14,845.56,600741,华域汽车,aggressive,20
5,5,2,40.0,-0.46,-2.29,603163,圣晖集成,aggressive,5
5,5,2,40.0,-2.89,-14.47,603163,圣晖集成,aggressive,10
5,5,2,40.0,-6.62,-33.08,603163,圣晖集成,aggressive,20
16,16,6,37.5,0.9,14.36,603212,赛伍技术,aggressive,5
16,16,6,37.5,-0.75,-12.05,603212,赛伍技术,aggressive,10
16,16,7,43.75,0.84,13.38,603212,赛伍技术,aggressive,20
19,19,9,47.37,-0.48,-9.11,688585,上纬新材,aggressive,5
19,19,9,47.37,-2.13,-40.51,688585,上纬新材,aggressive,10
19,19,10,52.63,-0.61,-11.55,688585,上纬新材,aggressive,20
17,17,6,35.29,-1.72,-29.25,688129,东来技术,aggressive,5
17,17,6,35.29,-2.12,-35.96,688129,东来技术,aggressive,10
17,17,8,47.06,0.32,5.37,688129,东来技术,aggressive,20
62,62,36,58.06,2.42,149.84,600165,ST宁科,aggressive,5
62,62,30,48.39,1.03,63.89,600165,ST宁科,aggressive,10
62,62,29,46.77,3.45,214.07,600165,ST宁科,aggressive,20
15,15,8,53.33,5.86,87.89,688305,科德数控,aggressive,5
15,15,7,46.67,-0.54,-8.08,688305,科德数控,aggressive,10
15,15,7,46.67,2.15,32.3,688305,科德数控,aggressive,20
23,23,10,43.48,-1.76,-40.4,603823,百合花,aggressive,5
23,23,10,43.48,-1.06,-24.3,603823,百合花,aggressive,10
23,23,10,43.48,0.98,22.54,603823,百合花,aggressive,20
22,22,9,40.91,-0.3,-6.6,603195,公牛集团,aggressive,5
22,22,7,31.82,-1.9,-41.75,603195,公牛集团,aggressive,10
22,22,6,27.27,-1.19,-26.07,603195,公牛集团,aggressive,20
73,73,35,47.95,-0.57,-41.41,600097,开创国际,aggressive,5
73,73,31,42.47,-2.15,-156.59,600097,开创国际,aggressive,10
73,72,38,52.78,-0.04,-2.78,600097,开创国际,aggressive,20
59,59,33,55.93,2.51,148.15,600460,士兰微,aggressive,5
59,59,31,52.54,4.26,251.49,600460,士兰微,aggressive,10
59,59,34,57.63,6.52,384.95,600460,士兰微,aggressive,20
13,13,6,46.15,-0.31,-4.09,603213,镇洋发展,aggressive,5
13,13,3,23.08,-2.13,-27.68,603213,镇洋发展,aggressive,10
13,13,5,38.46,-0.75,-9.69,603213,镇洋发展,aggressive,20
60,60,25,41.67,-0.03,-2.06,600717,天津港,aggressive,5
60,60,28,46.67,1.5,89.9,600717,天津港,aggressive,10
60,59,26,44.07,0.38,22.41,600717,天津港,aggressive,20
65,65,36,55.38,1.62,105.06,600050,中国联通,aggressive,5
65,65,36,55.38,2.26,146.78,600050,中国联通,aggressive,10
65,64,34,53.12,2.71,173.37,600050,中国联通,aggressive,20
19,19,7,36.84,-0.48,-9.15,605366,宏柏新材,aggressive,5
19,19,10,52.63,-1.1,-20.91,605366,宏柏新材,aggressive,10
19,19,6,31.58,-2.01,-38.24,605366,宏柏新材,aggressive,20
40,40,21,52.5,0.61,24.55,601901,方正证券,aggressive,5
40,40,21,52.5,0.74,29.49,601901,方正证券,aggressive,10
40,39,21,53.85,2.63,102.64,601901,方正证券,aggressive,20
18,18,9,50.0,0.51,9.11,603090,宏盛股份,aggressive,5
18,18,8,44.44,1.28,23.1,603090,宏盛股份,aggressive,10
18,17,7,41.18,-0.15,-2.48,603090,宏盛股份,aggressive,20
11,11,4,36.36,-1.97,-21.64,688681,科汇股份,aggressive,5
11,11,5,45.45,-1.06,-11.7,688681,科汇股份,aggressive,10
11,11,4,36.36,2.49,27.4,688681,科汇股份,aggressive,20
80,80,38,47.5,0.22,17.98,600621,华鑫股份,aggressive,5
80,80,44,55.0,3.26,260.86,600621,华鑫股份,aggressive,10
80,80,43,53.75,4.16,333.15,600621,华鑫股份,aggressive,20
17,17,5,29.41,-3.23,-54.94,688201,信安世纪,aggressive,5
17,17,3,17.65,-6.43,-109.27,688201,信安世纪,aggressive,10
17,17,6,35.29,-5.08,-86.38,688201,信安世纪,aggressive,20
16,16,7,43.75,1.12,17.97,688607,康众医疗,aggressive,5
16,16,10,62.5,2.88,46.02,688607,康众医疗,aggressive,10
16,16,8,50.0,2.74,43.91,688607,康众医疗,aggressive,20
11,11,6,54.55,1.04,11.41,601728,中国电信,aggressive,5
11,11,3,27.27,0.01,0.13,601728,中国电信,aggressive,10
11,11,8,72.73,2.14,23.54,601728,中国电信,aggressive,20
17,17,11,64.71,2.72,46.26,605086,龙高股份,aggressive,5
17,17,12,70.59,5.87,99.77,605086,龙高股份,aggressive,10
17,17,10,58.82,14.94,254.06,605086,龙高股份,aggressive,20
10,10,3,30.0,-1.45,-14.49,688613,奥精医疗,aggressive,5
10,10,5,50.0,-1.03,-10.34,688613,奥精医疗,aggressive,10
10,10,5,50.0,2.72,27.2,688613,奥精医疗,aggressive,20
24,24,14,58.33,2.12,50.93,603501,豪威集团,aggressive,5
24,24,15,62.5,3.68,88.2,603501,豪威集团,aggressive,10
24,24,17,70.83,6.26,150.2,603501,豪威集团,aggressive,20
53,53,29,54.72,5.06,268.25,600779,水井坊,aggressive,5
53,53,24,45.28,0.09,4.61,600779,水井坊,aggressive,10
53,52,20,38.46,-1.36,-70.63,600779,水井坊,aggressive,20
6,6,4,66.67,3.64,21.85,603075,热威股份,aggressive,5
6,6,3,50.0,0.42,2.55,603075,热威股份,aggressive,10
6,6,1,16.67,-11.22,-67.3,603075,热威股份,aggressive,20
47,47,20,42.55,-0.15,-7.16,600527,江南高纤,aggressive,5
47,47,20,42.55,-0.91,-42.8,600527,江南高纤,aggressive,10
47,47,19,40.43,1.97,92.66,600527,江南高纤,aggressive,20
20,19,12,63.16,5.75,109.19,603279,景津装备,aggressive,5
20,19,14,73.68,7.8,148.23,603279,景津装备,aggressive,10
20,19,12,63.16,6.85,130.08,603279,景津装备,aggressive,20
13,13,5,38.46,-3.07,-39.95,603209,兴通股份,aggressive,5
13,13,4,30.77,-3.1,-40.24,603209,兴通股份,aggressive,10
13,13,3,23.08,-6.13,-79.71,603209,兴通股份,aggressive,20
69,69,29,42.03,-0.7,-48.24,600706,曲江文旅,aggressive,5
69,69,39,56.52,-0.1,-6.98,600706,曲江文旅,aggressive,10
69,69,34,49.28,0.41,28.48,600706,曲江文旅,aggressive,20
45,45,19,42.22,0.05,2.3,601360,三六零,aggressive,5
45,45,21,46.67,-1.21,-54.23,601360,三六零,aggressive,10
45,45,14,31.11,-1.81,-81.6,601360,三六零,aggressive,20
63,62,40,64.52,4.86,301.09,600282,南钢股份,aggressive,5
63,62,31,50.0,7.35,456.01,600282,南钢股份,aggressive,10
63,62,35,56.45,17.25,1069.54,600282,南钢股份,aggressive,20
24,24,16,66.67,1.96,47.04,603896,寿仙谷,aggressive,5
24,24,14,58.33,2.5,59.96,603896,寿仙谷,aggressive,10
24,23,10,43.48,1.53,35.3,603896,寿仙谷,aggressive,20
57,56,26,46.43,1.03,57.62,600467,好当家,aggressive,5
57,56,35,62.5,2.4,134.15,600467,好当家,aggressive,10
57,56,36,64.29,6.65,372.64,600467,好当家,aggressive,20
33,33,17,51.52,4.65,153.42,600035,楚天高速,aggressive,5
33,33,14,42.42,8.04,265.47,600035,楚天高速,aggressive,10
33,33,15,45.45,7.53,248.34,600035,楚天高速,aggressive,20
14,14,6,42.86,-1.83,-25.67,688135,利扬芯片,aggressive,5
14,14,8,57.14,-0.52,-7.35,688135,利扬芯片,aggressive,10
14,13,7,53.85,-1.67,-21.75,688135,利扬芯片,aggressive,20
38,38,21,55.26,-0.28,-10.65,601958,金钼股份,aggressive,5
38,38,21,55.26,-0.21,-8.07,601958,金钼股份,aggressive,10
38,38,19,50.0,-1.8,-68.57,601958,金钼股份,aggressive,20
46,46,25,54.35,0.06,2.74,600160,巨化股份,aggressive,5
46,46,19,41.3,2.14,98.6,600160,巨化股份,aggressive,10
46,46,26,56.52,1.88,86.32,600160,巨化股份,aggressive,20
37,37,17,45.95,-1.08,-39.89,601969,海南矿业,aggressive,5
37,37,17,45.95,0.99,36.52,601969,海南矿业,aggressive,10
37,37,15,40.54,1.2,44.54,601969,海南矿业,aggressive,20
88,88,34,38.64,-2.14,-187.98,600658,电子城,aggressive,5
88,88,29,32.95,-1.22,-107.23,600658,电子城,aggressive,10
88,87,35,40.23,-1.34,-116.75,600658,电子城,aggressive,20
5,5,2,40.0,0.56,2.78,603325,博隆技术,aggressive,5
5,5,2,40.0,-0.85,-4.26,603325,博隆技术,aggressive,10
5,5,4,80.0,4.26,21.28,603325,博隆技术,aggressive,20
63,63,26,41.27,-0.97,-60.87,600847,万里股份,aggressive,5
63,63,32,50.79,-1.2,-75.53,600847,万里股份,aggressive,10
63,63,30,47.62,0.62,39.17,600847,万里股份,aggressive,20
89,89,45,50.56,0.46,41.3,600756,浪潮软件,aggressive,5
89,89,46,51.69,0.69,61.28,600756,浪潮软件,aggressive,10
89,89,39,43.82,1.99,176.73,600756,浪潮软件,aggressive,20
63,63,25,39.68,-1.05,-65.98,600281,华阳新材,aggressive,5
63,63,26,41.27,-1.09,-68.43,600281,华阳新材,aggressive,10
63,62,31,50.0,-0.3,-18.76,600281,华阳新材,aggressive,20
44,44,30,68.18,2.99,131.77,600243,*ST海华,aggressive,5
44,44,27,61.36,3.65,160.65,600243,*ST海华,aggressive,10
44,43,24,55.81,3.3,142.06,600243,*ST海华,aggressive,20
8,8,4,50.0,-1.7,-13.58,601083,锦江航运,aggressive,5
8,8,4,50.0,-2.99,-23.95,601083,锦江航运,aggressive,10
8,7,3,42.86,-3.38,-23.67,601083,锦江航运,aggressive,20
65,65,37,56.92,1.96,127.08,600827,百联股份,aggressive,5
65,65,39,60.0,4.21,273.58,600827,百联股份,aggressive,10
65,65,32,49.23,7.08,459.92,600827,百联股份,aggressive,20
33,33,17,51.52,-0.36,-11.99,603806,福斯特,aggressive,5
33,33,17,51.52,1.57,51.95,603806,福斯特,aggressive,10
33,33,18,54.55,3.77,124.31,603806,福斯特,aggressive,20
84,84,39,46.43,-0.31,-26.37,600617,国新能源,aggressive,5
84,84,35,41.67,0.13,10.63,600617,国新能源,aggressive,10
84,84,40,47.62,0.87,73.39,600617,国新能源,aggressive,20
11,11,6,54.55,-1.46,-16.11,688371,菲沃泰,aggressive,5
11,11,7,63.64,-1.43,-15.74,688371,菲沃泰,aggressive,10
11,10,7,70.0,-0.19,-1.91,688371,菲沃泰,aggressive,20
12,12,6,50.0,0.33,3.95,688335,复洁科技,aggressive,5
12,12,7,58.33,1.12,13.4,688335,复洁科技,aggressive,10
12,12,4,33.33,-1.4,-16.83,688335,复洁科技,aggressive,20
40,40,16,40.0,-0.72,-28.91,601886,江河集团,aggressive,5
40,40,19,47.5,-0.02,-0.66,601886,江河集团,aggressive,10
40,40,19,47.5,2.63,105.09,601886,江河集团,aggressive,20
41,41,23,56.1,3.08,126.21,600188,兖矿能源,aggressive,5
41,41,18,43.9,3.08,126.33,600188,兖矿能源,aggressive,10
41,40,23,57.5,13.3,532.02,600188,兖矿能源,aggressive,20
54,54,21,38.89,0.64,34.55,600986,浙文互联,aggressive,5
54,54,24,44.44,1.48,79.98,600986,浙文互联,aggressive,10
54,54,29,53.7,0.82,44.04,600986,浙文互联,aggressive,20
12,12,10,83.33,5.19,62.25,688102,斯瑞新材,aggressive,5
12,12,8,66.67,3.92,46.99,688102,斯瑞新材,aggressive,10
12,12,7,58.33,3.47,41.62,688102,斯瑞新材,aggressive,20
69,69,31,44.93,0.77,53.25,600071,凤凰光学,aggressive,5
69,69,28,40.58,0.36,24.76,600071,凤凰光学,aggressive,10
69,69,30,43.48,-0.15,-10.3,600071,凤凰光学,aggressive,20
21,21,12,57.14,1.77,37.26,603936,博敏电子,aggressive,5
21,21,11,52.38,-0.29,-6.1,603936,博敏电子,aggressive,10
21,21,12,57.14,1.44,30.31,603936,博敏电子,aggressive,20
46,46,22,47.83,0.8,36.82,601718,际华集团,aggressive,5
46,46,20,43.48,1.38,63.28,601718,际华集团,aggressive,10
46,46,21,45.65,1.83,84.4,601718,际华集团,aggressive,20
10,10,6,60.0,0.61,6.06,605369,拱东医疗,aggressive,5
10,10,5,50.0,0.58,5.75,605369,拱东医疗,aggressive,10
10,10,5,50.0,1.87,18.7,605369,拱东医疗,aggressive,20
56,56,30,53.57,3.29,183.98,600009,上海机场,aggressive,5
56,56,30,53.57,0.84,47.16,600009,上海机场,aggressive,10
56,56,26,46.43,4.73,264.86,600009,上海机场,aggressive,20
18,18,8,44.44,1.43,25.68,688271,联影医疗,aggressive,5
18,18,11,61.11,1.65,29.78,688271,联影医疗,aggressive,10
18,17,11,64.71,1.47,25.06,688271,联影医疗,aggressive,20
69,68,27,39.71,-0.43,-29.07,600052,东望时代,aggressive,5
69,68,30,44.12,-0.18,-12.13,600052,东望时代,aggressive,10
69,68,29,42.65,-1.09,-74.09,600052,东望时代,aggressive,20
29,29,13,44.83,0.16,4.74,603042,华脉科技,aggressive,5
29,29,17,58.62,0.75,21.72,603042,华脉科技,aggressive,10
29,29,17,58.62,4.67,135.41,603042,华脉科技,aggressive,20
15,15,9,60.0,2.55,38.23,688399,硕世生物,aggressive,5
15,15,7,46.67,7.65,114.76,688399,硕世生物,aggressive,10
15,14,4,28.57,9.8,137.21,688399,硕世生物,aggressive,20
1,1,0,0.0,-0.96,-0.96,603092,德力佳,aggressive,5
1,1,1,100.0,7.51,7.51,603092,德力佳,aggressive,10
1,0,0,0.0,0.0,0.0,603092,德力佳,aggressive,20
27,27,14,51.85,0.06,1.5,603299,苏盐井神,aggressive,5
27,27,14,51.85,0.72,19.53,603299,苏盐井神,aggressive,10
27,27,10,37.04,-0.6,-16.27,603299,苏盐井神,aggressive,20
16,16,13,81.25,3.5,56.03,688596,正帆科技,aggressive,5
